ID,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,Salary
802861,m,30-07-1992,77.5,cbse,2010,83.2,cbse,14016,2,B.Tech/B.E.,electronics and communication engineering,78.39,14016,0,Punjab,2014,440,415,385,0.112139438,-1,180000
425532,m,11-05-1989,77.8,cbse,2007,58.8,cbse,75,2,B.Tech/B.E.,information technology,73.3,75,0,Uttar Pradesh,2012,425,465,515,0.81941653,505,300000
335000,f,02-10-1989,89,cbse,2008,89.2,cbse,198,2,B.Tech/B.E.,computer engineering,79.43,198,0,Uttar Pradesh,2013,575,575,525,0.704090412,465,300000
815820,m,18-09-1991,88.4,cbse,2009,75.5,cbse,44,2,B.Tech/B.E.,electronics and communication engineering,80.42,44,0,Uttar Pradesh,2014,545,630,545,0.493596387,475,580000
242100,m,24-11-1989,,icse,2007,80.4,cbse,6884,2,B.Tech/B.E.,computer engineering,87.65,6884,0,West Bengal,2011,565,645,615,0.996570552,695,35000
919708,m,11-01-1993,79.4,cbse,2010,68.3,cbse,7376,2,B.Tech/B.E.,information technology,76,7376,0,Uttar Pradesh,2014,590,510,470,0.744758354,415,340000
60259,m,25-09-1988,86,pseb,2007,81,cbse,501,2,B.Tech/B.E.,electronics and instrumentation engineering,,501,0,Uttar Pradesh,2010,515,345,615,0.229481755,-1,220000
336342,m,14-12-1992,89.33,secondary school education,2008,97,board of intermediate,8404,2,B.Tech/B.E.,electronics and communication engineering,79,8404,0,Andhra Pradesh,2012,515,555,655,0.124502074,-1,380000
240420,m,30-06-1990,90.6,cbse,2007,82.8,cbse,253,2,B.Tech/B.E.,information technology,81.1,253,1,West Bengal,2011,705,605,595,0.635978756,445,690000
902841,m,19-05-1992,83,state board,2010,82,state board,9775,2,B.Tech/B.E.,computer science & engineering,71,9775,1,Telangana,2014,425,465,470,-1,-1,430000
543804,f,17-03-1991,88.57,icse,2009,91,isc,55,2,B.Tech/B.E.,computer engineering,76.32,55,0,Uttar Pradesh,2013,650,695,705,0.901489571,545,930000
114346,m,20-11-1986,66.6,0,2004,55.8,0,1310,2,MCA,computer application,63,1310,0,Kerala,2010,375,375,385,0.600057182,435,120000
957046,f,14-08-1993,85.8,cbse,2010,65.8,cbse,7627,2,B.Tech/B.E.,information technology,69.7,7627,0,Uttar Pradesh,2014,615,630,750,0.622642916,485,340000
1073062,m,09-08-1991,72.2,state board,2009,76.8,state board,5653,2,B.Tech/B.E.,information technology,73.6,5653,0,Uttar Pradesh,2013,475,400,510,0.356536488,465,145000
640916,m,24-11-1992,68,cbse,2009,72,cbse,1585,2,B.Tech/B.E.,computer engineering,73,1585,0,Madhya Pradesh,2013,475,520,575,0.930370607,565,
652780,m,18-05-1992,86,state board,2009,94.4,state board,9557,2,B.Tech/B.E.,electronics and communication engineering,73.75,9557,1,Telangana,2013,500,410,455,0.376059587,345,220000
1122862,m,27-12-1990,81,icse,2009,86,icse,485,2,B.Tech/B.E.,computer science & engineering,,485,0,Uttar Pradesh,2014,520,625,630,0.978799293,615,300000
631489,m,10-08-1990,75,state board,2008,73,state board,16687,2,B.Tech/B.E.,information technology,66,16687,0,Madhya Pradesh,2013,360,400,575,0.276047228,345,120000
324782,m,07-10-1990,88.09,matriculation,2008,95.6,state board,6609,2,B.Tech/B.E.,electronics and communication engineering,75.6,6609,1,Tamil Nadu,2012,445,625,495,0.694479328,-1,350000
824943,f,07-08-1992,81.3,state board,2010,82.9,state board,115,2,B.Tech/B.E.,computer science & engineering,91,115,0,Punjab,2014,685,670,720,0.911395278,525,180000
654100,m,19-12-1987,80.13,state board,2004,80.2,cbse,12378,2,B.Tech/B.E.,electronics & telecommunications,64.91,12378,0,Maharashtra,2013,570,640,665,0.960603252,-1,95000
238326,m,04-06-1989,86.6,0,2007,77.6,0,1067,2,B.Tech/B.E.,computer engineering,65.57,1067,0,Karnataka,2011,605,545,565,0.862625475,524,645000
868740,m,01-05-1992,94.4,state board,2010,86,state board,8888,2,B.Tech/B.E.,mechanical engineering,8.13,8888,0,Tamil Nadu,2014,535,630,545,0.45901584,-1,240000
956695,f,26-10-1992,87.23,state board,2010,76.12,state board,15862,2,B.Tech/B.E.,electronics & telecommunications,63.58,15862,0,Maharashtra,2014,405,485,605,0.338786347,-1,300000
30388,m,15-12-1987,65.16,up board,2004,60.01,up board,64,2,B.Tech/B.E.,computer engineering,71.52,64,0,Uttar Pradesh,2010,505,485,585,0.974396113,615,280000
331122,f,25-10-1990,,"board of secondary education,ap",2008,93,"board of intermediate education:ap,hyderabad",128,2,M.Tech./M.E.,computer engineering,96.7,128,0,Andhra Pradesh,2014,465,595,595,0.704090412,465,560000
245887,m,04-05-1989,66.6,cbse,2007,68.6,up board,105,2,B.Tech/B.E.,mechanical engineering,60.22,105,0,Uttar Pradesh,2011,425,595,475,0.130441736,-1,120000
955678,m,21-04-1992,75,cbse,2009,60,cbse,105,2,B.Tech/B.E.,computer science & engineering,,105,0,Uttar Pradesh,2014,380,545,460,0.356536488,395,145000
327257,m,11-10-1990,84,maharashtra board,2008,82.53,maharashtra board,6196,2,B.Tech/B.E.,information technology,66,6196,0,Maharashtra,2012,565,435,555,0.81941653,505,655000
336937,m,24-08-1990,70.27,0,2009,85.67,0,3076,2,B.Tech/B.E.,mechatronics,75,3076,0,Tamil Nadu,2012,325,345,405,0.490636956,395,100000
343471,f,14-01-1991,68,0,2008,83,0,11368,2,B.Tech/B.E.,electronics and communication engineering,68.6,11368,0,Uttar Pradesh,2012,425,334,365,0.0587928,-1,350000
927772,m,03-10-1992,93.44,state board,2010,60.33,state board,1937,2,B.Tech/B.E.,information science engineering,58,1937,0,Karnataka,2014,675,425,470,0.144789889,505,300000
822977,m,27-10-1992,73,cbse,2010,70.6,cbse,272,2,B.Tech/B.E.,mechanical engineering,72,272,0,Punjab,2014,570,520,470,0.328746379,-1,180000
872404,m,06-10-1991,73.6,state board,2009,66.6,state board,347,2,B.Tech/B.E.,information technology,76,347,0,Uttar Pradesh,2014,395,465,500,0.486747008,445,180000
480210,m,17-09-1990,83,icse,2008,64,cbse,2253,2,B.Tech/B.E.,information technology,72,2253,0,Orissa,2012,675,455,515,-1,-1,425000
225140,m,01-01-1989,83.2,cbse,2006,72.2,cbse,11662,2,B.Tech/B.E.,computer engineering,64.09,11662,1,Rajasthan,2011,575,605,565,0.81941653,505,
328621,m,30-07-1990,89.12,0,2008,74.33,0,1866,2,B.Tech/B.E.,computer engineering,77.89,1866,1,Karnataka,2012,505,585,645,0.990008757,655,430000
794191,m,20-10-1992,85.2,cbse,2010,64,cbse,8350,2,B.Tech/B.E.,computer science & engineering,69,8350,0,Uttar Pradesh,2014,450,435,470,0.080055281,465,240000
660938,f,12-07-1992,88,stmary higher secondary,2009,81,state board,11473,2,B.Tech/B.E.,computer science & engineering,78.5,11473,1,Tamil Nadu,2013,450,535,415,0.525922584,415,100000
1161589,m,27-07-1993,78.67,state board,2009,73.6,cbse,66,2,B.Tech/B.E.,mechanical engineering,61.42,66,0,Uttar Pradesh,2014,685,435,560,0.598280691,-1,420000
911856,m,10-06-1991,72,cbse,2009,68.4,cbse,51,2,B.Tech/B.E.,information technology,67.84,51,0,Uttar Pradesh,2014,650,470,680,0.998876108,635,315000
1274522,m,31-03-1992,70,icse,2010,65,cbse,1139,2,B.Tech/B.E.,information technology,66,1139,0,Chhattisgarh,2014,405,470,545,-1,-1,325000
192918,m,15-09-1988,73.5,up board,2005,70.6,up board,893,2,B.Tech/B.E.,computer engineering,68.95,893,0,Uttar Pradesh,2011,485,375,585,0.81941653,505,645000
971540,f,25-04-1993,78,cbse,2010,80,state board,540,2,B.Tech/B.E.,biotechnology,79,540,1,Tamil Nadu,2014,640,510,310,-1,465,105000
360290,f,08-08-1990,73.6,0,2008,62.66,0,11425,2,B.Tech/B.E.,information technology,72.22,11425,1,Karnataka,2012,415,385,365,0.793580615,495,400000
604570,m,12-09-1992,62.2,bihar board,2009,68.2,bihar board,272,2,B.Tech/B.E.,electronics and communication engineering,60.12,272,0,Punjab,2013,545,450,340,0.694479328,465,180000
308247,m,03-10-1989,,cbse,2007,73,cbse,350,2,B.Tech/B.E.,information technology,64.7,350,0,Uttar Pradesh,2012,655,445,525,0.308400583,355,300000
224873,m,15-03-1990,89.6,karnataka state board,2008,67,karnataka pre-university board,5086,2,B.Tech/B.E.,electronics and communication engineering,75.37,5086,0,Karnataka,2012,615,595,554,0.998680246,-1,
1202809,f,03-06-1992,76,cbse,2010,72,state board,9141,2,B.Tech/B.E.,information technology,,9141,1,Telangana,2014,685,420,390,0.622642916,445,200000
812597,m,26-12-1990,61.2,cbse,2009,50,state board,6575,2,B.Tech/B.E.,electronics and communication engineering,69.48,6575,1,Karnataka,2013,535,555,530,0.783303537,425,910000
530441,m,14-01-1989,54,cbse,2009,49,aligarh muslim university,11759,2,B.Tech/B.E.,information technology,62,11759,0,Uttarakhand,2013,510,390,265,0.216785486,325,360000
326612,m,15-09-1990,87.6,mp board,2008,86.4,mp board,3879,2,B.Tech/B.E.,computer engineering,73.12,3879,0,Madhya Pradesh,2012,325,325,405,0.216785486,325,160000
1154140,f,16-05-1992,72,state board,2009,72,state board,11877,2,B.Tech/B.E.,electronics and communication engineering,68,11877,0,Andhra Pradesh,2013,405,445,235,-1,255,100000
1261348,m,08-05-1991,77,icse,2010,65,cbse,1995,2,B.Tech/B.E.,information technology,57.25,1995,1,Maharashtra,2014,720,555,645,0.765673581,485,250000
604529,m,25-07-1990,83,cbse,2007,78.8,cbse,49,1,B.Tech/B.E.,electronics and communication engineering,71.14,49,0,Uttar Pradesh,2012,675,620,795,0.376059587,-1,450000
1039663,f,08-12-1990,74,state board,2009,75,state board,7500,2,B.Tech/B.E.,information technology,75,7500,0,Tamil Nadu,2013,395,460,225,0.486747008,545,300000
530381,m,22-08-1991,81.2,icse,2009,85.1,icse,11759,2,B.Tech/B.E.,electronics and communication engineering,85.1,11759,0,Uttarakhand,2013,590,610,590,0.824666401,-1,
836781,m,26-11-1989,79,state board,2008,76.4,state board,11583,2,B.Tech/B.E.,electronics and communication engineering,65,11583,0,Maharashtra,2012,605,510,515,-1,345,310000
995603,m,14-09-1990,72.5,state board,2009,85.9,state board,16151,2,B.Tech/B.E.,electronics and communication engineering,,16151,0,Andhra Pradesh,2013,395,420,535,-1,535,240000
1152409,f,22-06-1991,79,state board,2009,75.69,state board,2177,1,B.Tech/B.E.,information technology,67.6,2177,0,Rajasthan,2013,510,545,570,0.486747008,555,180000
329402,f,18-05-1991,80.33,ssc,2008,86.9,board of intermediate,11656,2,B.Tech/B.E.,computer engineering,71.02,11656,0,Andhra Pradesh,2012,365,515,375,0.884122512,535,265000
599393,m,06-11-1991,86.6,cbse,2009,80.9,state board,830,2,B.Tech/B.E.,information technology,76.6,830,1,Tamil Nadu,2013,570,510,635,0.884122512,535,350000
967009,m,15-10-1991,84.16,cbse,2010,73.4,cbse,903,2,B.Tech/B.E.,mechanical engineering,73.3,903,0,Uttar Pradesh,2014,510,475,545,0.977066467,-1,280000
284534,m,10-05-1989,76,cbse,2007,74,cbse,3649,2,B.Tech/B.E.,computer engineering,71.48,3649,1,Karnataka,2011,395,385,315,0.24545566,335,210000
296790,m,07-05-1988,74.4,cbse,2006,69.9,cbse,1920,2,B.Tech/B.E.,computer engineering,63,1920,0,Uttar Pradesh,2011,495,585,545,0.450876584,395,230000
604361,m,28-12-1989,71.2,cbse,2008,63.4,cbse,6920,1,B.Tech/B.E.,information technology,70.83,6920,1,Delhi,2013,520,425,485,0.563267824,425,350000
1259599,m,30-07-1993,73.37,state board,2010,61.57,state board,11659,2,B.Tech/B.E.,computer science & engineering,76,11659,1,Tamil Nadu,2014,545,445,510,0.356536488,345,100000
262440,m,07-02-1988,,icse,2006,83,isc,8637,1,B.Tech/B.E.,computer engineering,81.8,8637,0,Jammu and Kashmir,2011,715,535,635,0.995464719,685,460000
295554,m,12-06-1989,83.2,maharashtra state board,2007,80.33,maharashtra state board,127,2,B.Tech/B.E.,information technology,63,127,0,Maharashtra,2011,615,595,565,0.670743151,455,
644914,f,05-06-1993,78,state board,2008,71,state board,6835,2,B.Tech/B.E.,mechanical engineering,,6835,0,Uttar Pradesh,2013,335,520,430,0.535862819,-1,250000
1245332,m,15-08-1991,70,cbse,2008,60,cbse,51,2,MCA,computer application,70,51,0,Uttar Pradesh,2015,440,395,440,0.735795709,475,160000
792999,f,09-02-1991,84.4,cbse,2009,67.4,cbse,7376,2,B.Tech/B.E.,electronics and electrical engineering,67.6,7376,0,Uttar Pradesh,2013,625,620,635,0.557389506,445,180000
308245,m,01-05-1990,79.5,up board,2007,77.8,up board,350,2,B.Tech/B.E.,information technology,69.88,350,0,Uttar Pradesh,2012,535,404,535,0.670743151,455,350000
230785,f,09-09-1990,85.67,latur board,2007,75.67,latur board,974,2,B.Tech/B.E.,computer engineering,66.67,974,0,Maharashtra,2011,464,475,445,0.735795709,475,250000
914135,m,25-01-1992,89,cbse,2010,89.6,cbse,51,2,B.Tech/B.E.,electronics and electrical engineering,73.33,51,0,Uttar Pradesh,2014,605,570,635,0.837620726,-1,310000
1072371,m,03-06-1991,78.66,cbse,2009,64.88,cbse,11025,2,B.Tech/B.E.,computer science & engineering,73,11025,0,Uttar Pradesh,2013,500,495,485,0.23780284,345,240000
822635,m,04-03-1991,94,state board,2010,86,state board,272,2,B.Tech/B.E.,mechanical engineering,82,272,0,Punjab,2014,615,495,500,0.598280691,365,200000
625984,f,03-12-1991,79.6,icse,2009,67.6,icse,5690,2,B.Tech/B.E.,computer engineering,71.2,5690,0,Uttar Pradesh,2013,625,460,575,0.793580615,495,
536517,f,17-01-1990,69.54,icse,2008,64.43,isc,4501,2,B.Tech/B.E.,information technology,63,4501,0,Uttar Pradesh,2012,485,520,355,0.308400583,355,350000
344387,m,22-08-1988,80.8,cbse,2006,62.2,cbse,48,1,B.Tech/B.E.,computer science & engineering,,48,1,Delhi,2012,445,485,545,0.793580615,495,300000
1218578,f,02-03-1991,81,cbse,2009,77.8,cbse,11942,2,B.Tech/B.E.,electronics and communication engineering,65.35,11942,0,Uttar Pradesh,2014,535,510,390,0.20739217,-1,145000
257095,m,06-05-1981,58.9,0,1998,65.25,0,3492,2,MCA,computer application,71.7,3492,0,Tamil Nadu,2010,345,335,405,0.143256541,295,110000
758478,m,02-07-1991,80,cbse,2008,60,cbse,12022,2,B.Tech/B.E.,computer science & engineering,61,12022,0,Uttarakhand,2013,530,425,370,0.486747008,345,300000
34238,m,09-02-1986,60,up board,2005,71,up board,285,1,B.Tech/B.E.,mechanical engineering,73.4,285,0,Punjab,2010,555,515,635,-1,125,570000
505974,f,14-03-1991,83.2,cbse,2008,71.8,cbse,165,2,B.Tech/B.E.,computer engineering,76.18,165,1,Rajasthan,2012,510,665,635,0.793580615,495,300000
374948,f,08-09-1990,86,cbse,2008,80,cbse,9774,2,B.Tech/B.E.,electronics and electrical engineering,80.7,9774,1,Telangana,2012,475,445,425,0.538386893,-1,205000
1297773,m,14-03-1990,76.4,state board,2007,68.8,state board,6982,2,B.Tech/B.E.,electronics and communication engineering,80.2,6982,1,Karnataka,2014,665,615,605,-1,515,325000
121780,f,18-05-1989,92,0,2007,86.29,0,1294,2,B.Tech/B.E.,electronics and communication engineering,77.14,1294,0,Tamil Nadu,2010,485,475,495,0.910770164,445,75000
355888,m,03-07-1991,,"bse,odisha",2008,65.5,"chse,odisha",9786,2,B.Tech/B.E.,computer engineering,70,9786,0,Orissa,2012,475,475,465,0.488347977,405,320000
189790,m,18-10-1989,68,cbse,2007,68.2,cbse,44,2,B.Tech/B.E.,information technology,72.56,44,0,Uttar Pradesh,2011,465,575,575,0.916869961,555,
629628,f,14-02-1992,94,state board,2009,94.75,state board,526,2,B.Tech/B.E.,electronics and electrical engineering,,526,0,Tamil Nadu,2013,545,425,470,0.557389506,435,305000
1230413,m,12-02-1994,60,state board,2010,72,state board,429,2,B.Tech/B.E.,computer science & engineering,76,429,0,Uttar Pradesh,2014,350,435,430,-1,-1,220000
895667,f,31-08-1992,92.6,cbse,2010,94.6,cbse,849,1,B.Tech/B.E.,computer science & engineering,83,849,0,Uttar Pradesh,2014,710,640,650,0.486747008,675,655000
212005,m,24-01-1989,49,up,2005,52,up,5690,2,B.Tech/B.E.,information technology,68,5690,0,Uttar Pradesh,2011,545,375,565,0.704090412,465,270000
1264544,m,11-11-1991,76,cbse,2009,86,state board,15745,2,B.Tech/B.E.,computer science & engineering,72,15745,1,Telangana,2013,510,400,440,0.018540942,465,120000
864904,m,11-04-1991,81.2,state board,2008,80.7,state board,8072,2,B.Tech/B.E.,information technology,74.3,8072,0,Tamil Nadu,2012,500,460,235,0.23780284,385,215000
439109,m,25-09-1990,81.2,cbse,2008,66.8,cbse,3081,2,B.Tech/B.E.,electronics & telecommunications,77.6,3081,0,Orissa,2012,525,605,535,0.538386893,-1,400000
1219117,m,12-06-1990,77,icse,2009,66,icse,11154,2,B.Tech/B.E.,electrical engineering,78,11154,1,West Bengal,2013,580,530,465,0.062221291,405,335000
299309,f,10-07-1989,68.4,maharashtra state board,2007,68,maharashtra state board,5230,2,B.Tech/B.E.,information technology,58.79,5230,0,Maharashtra,2011,415,565,415,0.450876584,395,
262821,m,29-01-1989,76,0,2006,73,0,11025,2,B.Tech/B.E.,computer engineering,78.7,11025,0,Uttar Pradesh,2011,385,475,305,0.916869961,555,150000
713751,f,12-11-1991,75.6,state board,2009,81.3,cbse,75,2,B.Tech/B.E.,computer science & engineering,76.56,75,0,Uttar Pradesh,2017,555,415,515,0.793580615,495,100000
914228,f,12-01-1992,82,state board,2010,76.6,cbse,14351,2,B.Tech/B.E.,electronics and communication engineering,82,14351,0,Punjab,2014,520,475,560,0.493596387,-1,145000
337754,m,29-04-1989,93.6,0,2006,74,0,3076,2,MCA,computer application,68,3076,0,Tamil Nadu,2012,605,465,395,0.704090412,465,385000
1035826,m,07-04-1990,74.16,state board,2008,66,state board,13147,2,B.Tech/B.E.,computer science & engineering,74.64,13147,0,Uttar Pradesh,2014,500,570,465,0.744758354,335,75000
1053501,m,20-05-1992,67.5,state board,2008,80.4,state board,6271,2,B.Tech/B.E.,information technology,76,6271,0,Uttarakhand,2013,630,545,620,0.911395278,505,400000
852633,m,06-06-1992,93.38,state board,2010,79.83,state board,11651,2,B.Tech/B.E.,information technology,72.3,11651,0,Maharashtra,2014,500,585,575,0.911395278,495,330000
58940,m,10-12-1988,85.2,cbse,2005,72.4,cbse,44,2,B.Tech/B.E.,computer engineering,66.13,44,0,Uttar Pradesh,2010,625,595,605,0.704090412,465,450000
45579,m,02-11-1988,71,matriculation,2006,71,state board,424,2,B.Tech/B.E.,computer engineering,77,424,0,Tamil Nadu,2010,555,585,625,0.983749967,635,550000
563023,m,30-08-1990,73.67,hbse,2008,80,hbse,10176,2,B.Tech/B.E.,information technology,80.3,10176,0,Haryana,2012,605,645,810,0.983749967,635,480000
614839,m,28-10-1992,,cbse,2010,75,cbse,272,2,B.Tech/B.E.,electronics and communication engineering,73,272,0,Punjab,2014,310,450,500,0.338786347,335,220000
1128347,m,13-01-1992,84.8,state board,2009,58,state board,1872,2,B.Tech/B.E.,information science engineering,61.49,1872,0,Karnataka,2013,465,410,485,0.744758354,465,
980748,m,25-02-1992,88,cbse,2009,72,cbse,7557,2,B.Tech/B.E.,computer science & engineering,,7557,1,Delhi,2014,490,675,680,-1,-1,325000
1142382,f,23-12-1991,77.8,state board,2010,73.6,state board,1213,2,B.Tech/B.E.,computer science & engineering,75.5,1213,0,Madhya Pradesh,2014,405,385,235,0.23780284,305,215000
281946,m,07-08-1986,65.16,up board,2007,63,up board,4450,2,B.Tech/B.E.,electronics & instrumentation eng,62.02,4450,0,Uttar Pradesh,2011,495,535,544,0.694479328,-1,150000
404256,f,29-12-1989,69.2,0,2007,87.4,0,3666,2,B.Tech/B.E.,electronics and communication engineering,76.9,3666,0,Andhra Pradesh,2011,415,435,415,-1,285,115000
308793,m,08-02-1991,82.4,cbse,2008,82.2,cbse,5904,2,B.Tech/B.E.,computer engineering,76.6,5904,0,Uttar Pradesh,2012,515,485,585,0.670743151,455,360000
107796,m,09-01-1989,67,gujarat board,2006,62,gujarat board,984,2,B.Tech/B.E.,mechanical engineering,72,984,0,Gujarat,2010,385,455,495,0.535862819,-1,1200000
1084021,f,04-01-1991,79.5,state board,2008,76,cbse,1572,2,B.Tech/B.E.,computer science & engineering,76,1572,0,Assam,2013,475,570,595,0.356536488,505,300000
333394,m,07-09-1989,87,mp board,2006,83,mp board,6434,2,B.Tech/B.E.,computer engineering,73.8,6434,0,Uttarakhand,2012,425,465,625,0.563267824,425,415000
820418,m,09-09-1992,94,cbse,2010,84.4,cbse,11127,1,B.Tech/B.E.,information technology,77.5,11127,0,Punjab,2014,640,610,590,0.998876108,615,400000
50626,m,30-05-1987,69,"bseb,patna",2004,62,"bciec,patna",5399,2,B.Tech/B.E.,information technology,80,5399,0,Bihar,2009,545,545,725,0.884122512,535,180000
